date,canton,region,y
2021-05-01,OW,6,0.0785761449437328
2021-05-01,SG,5,2.87179552406347
2021-05-01,SH,5,0.173186048059913
2021-05-01,SO,2,0.941501230392398
2021-05-01,SZ,6,0.964879486770303
2021-05-01,TG,5,0.88478823313252
2021-05-01,TI,7,1.09447395059995
2021-05-01,UR,6,0.158627063560713
2021-05-01,VD,1,5.00131623354536
2021-05-01,VS,1,1.69827002351731
2021-05-01,ZG,6,0.256365476203068
2021-05-01,ZH,4,3.56023365913078
2022-05-01,AG,3,1.11357277875129
2022-05-01,AI,5,0.0133845696701861
2022-05-01,AR,5,0.112672551995239
2022-05-01,BE,2,1.70832049253587
2022-05-01,BL,3,0.376982852490087
2022-05-01,BS,3,0.249762280855671
2022-05-01,FR,2,0.570428437455324
2022-05-01,GE,1,1.37253379396293
2022-05-01,GL,5,0.0501051026867561
2022-05-01,GR,5,0.183799640961141
2022-05-01,JU,2,0.137510309562787
2022-05-01,LU,6,1.22047076553524
2022-05-01,NE,2,0.249859789789457
2022-05-01,NW,6,0.0693460824162661
2022-05-01,OW,6,0.0227982936030572
2022-05-01,SG,5,1.52281934026027
2022-05-01,SH,5,0.197561715097873
2022-05-01,SO,2,0.575953552101062
2022-05-01,SZ,6,0.494345231758509
2022-05-01,TG,5,0.79775269868016
2022-05-01,TI,7,1.12664367510435
2022-05-01,UR,6,0.0747811285689479
2022-05-01,VD,1,2.17134107721612
2022-05-01,VS,1,0.939392844450612
2022-05-01,ZG,6,0.163727289880515
2022-05-01,ZH,4,3.39491685614891
2020-11-01,AG,3,1.35333706527566
2020-11-01,AI,5,0.0179224553116067
2020-11-01,AR,5,0.106268682138995
2020-11-01,BE,2,1.34518978267557
2020-11-01,BL,3,0.47597713320735
2020-11-01,BS,3,0.242263491405588
2020-11-01,FR,2,0.533240723081297
2020-11-01,GE,1,1.37032124185091
2020-11-01,GL,5,0.0249000223083993
2020-11-01,GR,5,0.169004911971421
2020-11-01,JU,2,0.128334679733297
2020-11-01,LU,6,0.994329925988722
2020-11-01,NE,2,0.313048320097879
2020-11-01,NW,6,0.0602589546712569
2020-11-01,OW,6,0.0260642554816772
2020-11-01,SG,5,1.36503030528712
2020-11-01,SH,5,0.161247665106483
2020-11-01,SO,2,0.448505459621145
2020-11-01,SZ,6,0.443951518291832
2020-11-01,TG,5,0.677583315245557
2020-11-01,TI,7,1.04148195690969
2020-11-01,UR,6,0.082856356374586
2020-11-01,VD,1,1.98303605359149
2020-11-01,VS,1,0.75824944083032
2020-11-01,ZG,6,0.123301808982215
2020-11-01,ZH,4,3.15478798802874
2021-11-01,AG,3,2.18935242621435
2021-11-01,AI,5,0.0130109812250777
2021-11-01,AR,5,0.284016503571096
2021-11-01,BE,2,4.34765354364676
2021-11-01,BL,3,1.01565540392925
2021-11-01,BS,3,1.10414965636697
2021-11-01,FR,2,0.848868134897712
2021-11-01,GE,1,5.99653783761533
2021-11-01,GL,5,0.0350789368300982
2021-11-01,GR,5,0.352640863236487
2021-11-01,JU,2,0.176789179384276
2021-11-01,LU,6,1.25806613774088
2021-11-01,NE,2,1.09336728294179
2021-11-01,NW,6,0.06892745972463
2021-11-01,OW,6,0.0306099731659722
2021-11-01,SG,5,1.63359262185847
2021-11-01,SH,5,0.454561586773766
2021-11-01,SO,2,0.781019539079029
2021-11-01,SZ,6,0.532524874362578
2021-11-01,TG,5,1.78943656898377
2021-11-01,TI,7,1.26202836823103
2021-11-01,UR,6,0.0822881416640492
2021-11-01,VD,1,6.82664157259244
2021-11-01,VS,1,1.01324313472394
2021-11-01,ZG,6,0.197826829749171
2021-11-01,ZH,4,8.16724647736935
2022-11-01,AG,3,2.12261637208598
2022-11-01,AI,5,0.0091987343559691
2022-11-01,AR,5,0.310604331118926
2022-11-01,BE,2,4.6649848163905
2022-11-01,BL,3,0.950325984701115
2022-11-01,BS,3,1.06306589226507
2022-11-01,FR,2,0.702777822366033
2022-11-01,GE,1,4.48047598394708
2022-11-01,GL,5,0.0418125356913536
2022-11-01,GR,5,0.372787227122277
2022-11-01,JU,2,0.213546914604499
2022-11-01,LU,6,1.250208249125
2022-11-01,NE,2,0.645438261676204
2022-11-01,NW,6,0.0718002530509557
2022-11-01,OW,6,0.0987929972153916
2022-11-01,SG,5,1.57820676426366
2022-11-01,SH,5,0.450394156760304
2022-11-01,SO,2,0.785567606376187
2022-11-01,SZ,6,0.567976616433497
2022-11-01,TG,5,1.6097695054453
2022-11-01,TI,7,1.19965750319869
2022-11-01,UR,6,0.0751394445304512
2022-11-01,VD,1,5.71237604964892
2022-11-01,VS,1,0.977399007305013
2022-11-01,ZG,6,0.329988245630894
2022-11-01,ZH,4,8.47783906042396
2020-10-01,AG,3,4.04698494211829
2020-10-01,AI,5,0.0450244564741403
2020-10-01,AR,5,0.317155443381209
2020-10-01,BE,2,4.6352622136822
2020-10-01,BL,3,1.69166956938492
2020-10-01,BS,3,1.11009730972578
2020-10-01,FR,2,1.4201498734242
2020-10-01,GE,1,6.32413496055668
2020-10-01,GL,5,0.0841744891903456
2020-10-01,GR,5,0.601865082746688
2020-10-01,JU,2,0.427051536177477
2020-10-01,LU,6,2.91827125808223
2020-10-01,NE,2,1.20986500467688
2020-10-01,NW,6,0.130285641613307
2020-10-01,OW,6,0.0972829793492095
2020-10-01,SG,5,4.00328723370707
2020-10-01,SH,5,0.528099378536405
2020-10-01,SO,2,1.42495639813621
2020-10-01,SZ,6,1.15129581325578
2020-10-01,TG,5,2.0814441058996
2020-10-01,TI,7,4.72459331990104
2020-10-01,UR,6,0.243194721303353
2020-10-01,VD,1,7.02986937910779
2020-10-01,VS,1,2.7665661540139
2020-10-01,ZG,6,0.320188401984315
2020-10-01,ZH,4,10.1181472674451
2021-10-01,AG,3,3.24104345101081
2021-10-01,AI,5,0.0373882146716116
2021-10-01,AR,5,0.332116211679865
2021-10-01,BE,2,5.00079148667278
2021-10-01,BL,3,1.30135344710548
2021-10-01,BS,3,1.17772112591396
2021-10-01,FR,2,1.66419319657299
2021-10-01,GE,1,6.60956475626446
2021-10-01,GL,5,0.0983144593957664
2021-10-01,GR,5,0.631616664013627
2021-10-01,JU,2,0.44989995485493
2021-10-01,LU,6,3.34879082284449
2021-10-01,NE,2,1.32913918561095
2021-10-01,NW,6,0.149630395910903
2021-10-01,OW,6,0.0987648018610438
2021-10-01,SG,5,4.28049651721389
2021-10-01,SH,5,0.633753245309761
2021-10-01,SO,2,1.78677171639576
2021-10-01,SZ,6,1.3135013372058
2021-10-01,TG,5,2.12454109662236
2021-10-01,TI,7,5.0402614583404
2021-10-01,UR,6,0.25971171652115
2021-10-01,VD,1,7.52218258734254
2021-10-01,VS,1,3.10517982846236
2021-10-01,ZG,6,0.399106415599515
2021-10-01,ZH,4,9.43810429913482
2022-10-01,AG,3,2.37665181553391
2022-10-01,AI,5,0.0300734782290766
2022-10-01,AR,5,0.282941555686587
2022-10-01,BE,2,3.54704724014532
2022-10-01,BL,3,0.832403614367173
2022-10-01,BS,3,0.626178485043796
2022-10-01,FR,2,1.07432327909058
2022-10-01,GE,1,2.95124180897055
2022-10-01,GL,5,0.0874224373703545
2022-10-01,GR,5,0.436516951593319
2022-10-01,JU,2,0.355016321840289
2022-10-01,LU,6,2.65873145490217
2022-10-01,NE,2,0.483626297880621
2022-10-01,NW,6,0.123244635069232
2022-10-01,OW,6,0.235488774319242
2022-10-01,SG,5,3.24649455285138
2022-10-01,SH,5,0.49725326927777
2022-10-01,SO,2,1.26099649658233
2022-10-01,SZ,6,1.07965455067517
2022-10-01,TG,5,1.89045739079478
2022-10-01,TI,7,2.46224312128024
2022-10-01,UR,6,0.152479301506462
2022-10-01,VD,1,4.57979451123935
2022-10-01,VS,1,2.05766602373296
2022-10-01,ZG,6,0.672265749735991
2022-10-01,ZH,4,7.24284377137817
2020-09-01,AG,3,3.79400799926482
2020-09-01,AI,5,0.0367745741124033
2020-09-01,AR,5,0.30686492224855
2020-09-01,BE,2,4.57506709016037
2020-09-01,BL,3,1.69496372661789
2020-09-01,BS,3,1.14486962207734
2020-09-01,FR,2,1.38568888477689
2020-09-01,GE,1,6.14456462274771
2020-09-01,GL,5,0.0873006491036577
2020-09-01,GR,5,0.516444123932884
2020-09-01,JU,2,0.397119034720139
2020-09-01,LU,6,2.77741666621208
2020-09-01,NE,2,1.12185281447809
2020-09-01,NW,6,0.114925047525913
2020-09-01,OW,6,0.0868757607777222
2020-09-01,SG,5,3.63667909681054
2020-09-01,SH,5,0.510599853540015
2020-09-01,SO,2,1.43419311790012
2020-09-01,SZ,6,1.05803184670756
2020-09-01,TG,5,1.92619696044133
2020-09-01,TI,7,4.30061311933675
2020-09-01,UR,6,0.217117151348789
2020-09-01,VD,1,7.04719424954808
2020-09-01,VS,1,2.60527932869305
2020-09-01,ZG,6,0.28472334544051
2020-09-01,ZH,4,9.1416783152314
2021-09-01,AG,3,2.29855303360338
2021-09-01,AI,5,0.0194371724035134
2021-09-01,AR,5,0.278956612272098
2021-09-01,BE,2,4.19062030081099
2021-09-01,BL,3,1.02296622435035
2021-09-01,BS,3,0.984485439697759
2021-09-01,FR,2,1.42799601397576
2021-09-01,GE,1,5.61409056881179
2021-09-01,GL,5,0.0739364427449451
2021-09-01,GR,5,0.496739095663066
2021-09-01,JU,2,0.38964491620511
2021-09-01,LU,6,2.63003484981042
2021-09-01,NE,2,1.03156306621142
2021-09-01,NW,6,0.121606563302054
2021-09-01,OW,6,0.08304628341429
2021-09-01,SG,5,3.12373981206394
2021-09-01,SH,5,0.490526719255101
2021-09-01,SO,2,1.29286860345751
2021-09-01,SZ,6,1.0287521460238
2021-09-01,TG,5,1.76655133970481
2021-09-01,TI,7,4.16125483925776
2021-09-01,UR,6,0.187346773178951
2021-09-01,VD,1,6.26438156425296
2021-09-01,VS,1,2.4743072085218
2021-09-01,ZG,6,0.328316887681499
2021-09-01,ZH,4,7.76447231609176
2022-09-01,AG,3,2.62807135666181
2022-09-01,AI,5,0.0272586420200214
2022-09-01,AR,5,0.308459917779919
2022-09-01,BE,2,4.87130471343266
2022-09-01,BL,3,1.07833759266584
2022-09-01,BS,3,1.02532876008341
2022-09-01,FR,2,1.20695305113619
2022-09-01,GE,1,4.86665482957813
2022-09-01,GL,5,0.0764086270782458
2022-09-01,GR,5,0.489407911930495
2022-09-01,JU,2,0.491994444089762
2022-09-01,LU,6,2.80893828916863
2022-09-01,NE,2,0.658341943913903
2022-09-01,NW,6,0.113176543954206
2022-09-01,OW,6,0.188072803553407
2022-09-01,SG,5,3.18819635011373
2022-09-01,SH,5,0.501733981006207
2022-09-01,SO,2,1.51422093199062
2022-09-01,SZ,6,1.0844692990322
2022-09-01,TG,5,1.71965110896225
2022-09-01,TI,7,3.93747340262715
2022-09-01,UR,6,0.176769990879234
2022-09-01,VD,1,5.79498804628582
2022-09-01,VS,1,2.48839431243782
2022-09-01,ZG,6,0.746013831849807
2022-09-01,ZH,4,8.7378104091664
2020-04-02,AG,3,2.4462927743644
2020-04-02,AI,5,0.0279392465458057
2020-04-02,AR,5,0.27074980614617
2020-04-02,BE,2,2.93094937748515
2020-04-02,BL,3,1.34514514003119
2020-04-02,BS,3,0.715721448022391
2020-04-02,FR,2,1.03232551558524
2020-04-02,GE,1,3.4860066475952
2020-04-02,GL,5,0.0260102143858439
2020-04-02,GR,5,0.294625397246599
2020-04-02,JU,2,0.312754226887946
2020-04-02,LU,6,1.74863867444679
2020-04-02,NE,2,0.983767241366178
2020-04-02,NW,6,0.0881422021105108
2020-04-02,OW,6,0.0522890678422793
2020-04-02,SG,5,2.34966181258448
2020-04-02,SH,5,0.335984849257669
2020-04-02,SO,2,0.988645037668347
2020-04-02,SZ,6,0.724413840806531
2020-04-02,TG,5,1.33618763259575
2020-04-02,TI,7,2.86985670184991
2020-04-02,UR,6,0.128591179137433
2020-04-02,VD,1,5.91295897528559
2020-04-02,VS,1,1.9617888960797
2020-04-02,ZG,6,0.220263282971431
2020-04-02,ZH,4,6.04849756805474
2021-04-02,AG,3,0.753918712722927
2021-04-02,AI,5,0.0143483025458796
2021-04-02,AR,5,0.0759622006344056
2021-04-02,BE,2,1.28353554956624
2021-04-02,BL,3,0.424085149938802
2021-04-02,BS,3,0.223350282670371
2021-04-02,FR,2,0.523636288904435
2021-04-02,GE,1,1.7489656622368
2021-04-02,GL,5,0.022217939226065
2021-04-02,GR,5,0.224539969982991
2021-04-02,JU,2,0.141441211881442
2021-04-02,LU,6,0.88893647464094
2021-04-02,NE,2,0.327955438902846
2021-04-02,NW,6,0.0606074805791672
2021-04-02,OW,6,0.027881681030679
2021-04-02,SG,5,1.21785564641948
2021-04-02,SH,5,0.161387858673935
2021-04-02,SO,2,0.434242526342596
2021-04-02,SZ,6,0.398806056755282
2021-04-02,TG,5,0.649615090141116
2021-04-02,TI,7,3.85995184225645
2021-04-02,UR,6,0.0761760154048765
2021-04-02,VD,1,2.42366678570458
2021-04-02,VS,1,2.28335377959919
2021-04-02,ZG,6,0.132510333391777
2021-04-02,ZH,4,2.69225416481313
2022-04-02,AG,3,1.95636207357204
2022-04-02,AI,5,0.0264492003889533
2022-04-02,AR,5,0.205312304726367
2022-04-02,BE,2,3.13437729269594
2022-04-02,BL,3,0.711190611219557
2022-04-02,BS,3,0.57429198420526
2022-04-02,FR,2,0.919000162816423
2022-04-02,GE,1,2.68471034111652
2022-04-02,GL,5,0.0749064412549381
2022-04-02,GR,5,0.391514816441371
2022-04-02,JU,2,0.268990729316582
2022-04-02,LU,6,2.20603937676253
2022-04-02,NE,2,0.504877371413843
2022-04-02,NW,6,0.0988521291390932
2022-04-02,OW,6,0.0801730984858206
2022-04-02,SG,5,2.73795256857661
2022-04-02,SH,5,0.412110347986006
2022-04-02,SO,2,1.11032443896913
2022-04-02,SZ,6,0.879749488349282
2022-04-02,TG,5,1.62601198756035
2022-04-02,TI,7,2.27873561551831
2022-04-02,UR,6,0.177048420003418
2022-04-02,VD,1,4.34268254603439
2022-04-02,VS,1,1.81984682505645
2022-04-02,ZG,6,0.262623278459704
2022-04-02,ZH,4,5.94629136655469
2020-08-02,AG,3,1.29179404717514
2020-08-02,AI,5,0.0213571977141697
2020-08-02,AR,5,0.0911876919822167
2020-08-02,BE,2,1.48476892636363
2020-08-02,BL,3,0.484795230279624
2020-08-02,BS,3,0.288169052703097
2020-08-02,FR,2,0.525043707008962
2020-08-02,GE,1,1.31489387442886
2020-08-02,GL,5,0.0277649835918506
2020-08-02,GR,5,0.268584246291401
2020-08-02,JU,2,0.123732179738163
2020-08-02,LU,6,1.03431602928177
2020-08-02,NE,2,0.281361441036679
2020-08-02,NW,6,0.0620336955865933
2020-08-02,OW,6,0.0315271053865631
2020-08-02,SG,5,1.45409590525252
2020-08-02,SH,5,0.179702699333548
2020-08-02,SO,2,0.493952063206215
2020-08-02,SZ,6,0.432526134146674
2020-08-02,TG,5,0.781286220138902
2020-08-02,TI,7,1.27691590692881
2020-08-02,UR,6,0.0830349269521221
2020-08-02,VD,1,2.11778517643891
2020-08-02,VS,1,1.06901472043031
2020-08-02,ZG,6,0.117122718756466
2020-08-02,ZH,4,3.22177623393767
2021-08-02,AG,3,2.17803003343299
2021-08-02,AI,5,0.0263419014015742
2021-08-02,AR,5,0.224599101906692
2021-08-02,BE,2,3.84071751976339
2021-08-02,BL,3,1.00906669786117
2021-08-02,BS,3,1.02098432590098
2021-08-02,FR,2,1.24928289325939
2021-08-02,GE,1,5.41569043352421
2021-08-02,GL,5,0.0724636270824164
2021-08-02,GR,5,0.559903738240721
2021-08-02,JU,2,0.346486052343649
2021-08-02,LU,6,2.31370529535031
2021-08-02,NE,2,0.950541757482304
2021-08-02,NW,6,0.103894006739481
2021-08-02,OW,6,0.0792438265987744
2021-08-02,SG,5,2.91839226314464
2021-08-02,SH,5,0.463237923870014
2021-08-02,SO,2,1.24601458176791
2021-08-02,SZ,6,0.936455436770573
2021-08-02,TG,5,1.53967585453667
2021-08-02,TI,7,4.46876316382844
2021-08-02,UR,6,0.200346397941861
2021-08-02,VD,1,5.75054081137152
2021-08-02,VS,1,2.42203967879743
2021-08-02,ZG,6,0.296004228394635
2021-08-02,ZH,4,7.2058303199581
2022-08-02,AG,3,2.35675607702011
2022-08-02,AI,5,0.0231057012858769
2022-08-02,AR,5,0.252399329691478
2022-08-02,BE,2,4.52143561016942
2022-08-02,BL,3,1.02102701053465
2022-08-02,BS,3,1.08798275346565
2022-08-02,FR,2,1.16997484390905
2022-08-02,GE,1,4.98234937531646
2022-08-02,GL,5,0.0769741005737766
2022-08-02,GR,5,0.589219857923844
2022-08-02,JU,2,0.465379987596159
2022-08-02,LU,6,2.45756465046922
2022-08-02,NE,2,0.619825523466236
2022-08-02,NW,6,0.124847854245619
2022-08-02,OW,6,0.19358695333912
2022-08-02,SG,5,2.87785674204396
2022-08-02,SH,5,0.489478791918508
2022-08-02,SO,2,1.38039011617023
2022-08-02,SZ,6,0.995375895314597
2022-08-02,TG,5,1.59511497002303
2022-08-02,TI,7,4.41293518741336
2022-08-02,UR,6,0.147880717532765
2022-08-02,VD,1,5.49807255970275
2022-08-02,VS,1,2.66054574763403
2022-08-02,ZG,6,0.704445655896134
2022-08-02,ZH,4,8.34864168116805
2020-12-02,AG,3,3.55830971779869
2020-12-02,AI,5,0.0253758189130184
2020-12-02,AR,5,0.280225794819892
2020-12-02,BE,2,4.26295783200313
2020-12-02,BL,3,1.79765433996972
2020-12-02,BS,3,1.14526004941463
2020-12-02,FR,2,1.29597322525292
2020-12-02,GE,1,5.43097035757
2020-12-02,GL,5,0.0757918537018877
2020-12-02,GR,5,0.504779470877913
2020-12-02,JU,2,0.387834931096839
2020-12-02,LU,6,2.70254899356937
2020-12-02,NE,2,1.30077348433063
2020-12-02,NW,6,0.102955336400985
2020-12-02,OW,6,0.0975465275919326
2020-12-02,SG,5,3.34667264684911
2020-12-02,SH,5,0.535403150118916
2020-12-02,SO,2,1.36442293036221
2020-12-02,SZ,6,1.03238503911109
2020-12-02,TG,5,1.90169676392167
2020-12-02,TI,7,4.72443511263498
2020-12-02,UR,6,0.213076992032036
2020-12-02,VD,1,7.97380010919982
2020-12-02,VS,1,2.53477488713566
2020-12-02,ZG,6,0.30059732993832
2020-12-02,ZH,4,8.67085584104183
2021-12-02,AG,3,2.46842456111885
2021-12-02,AI,5,0.0142061509677094
2021-12-02,AR,5,0.292191198321239
2021-12-02,BE,2,3.92815170519805
2021-12-02,BL,3,1.09485262987292
2021-12-02,BS,3,0.988345853630546
2021-12-02,FR,2,1.24147982894364
2021-12-02,GE,1,5.56520178238342
2021-12-02,GL,5,0.0668496187500548
2021-12-02,GR,5,0.464621845845918
2021-12-02,JU,2,0.38994175063005
2021-12-02,LU,6,2.51565765368357
2021-12-02,NE,2,1.12773859469819
2021-12-02,NW,6,0.114382286954718
2021-12-02,OW,6,0.0667239144619208
2021-12-02,SG,5,3.01259372522492
2021-12-02,SH,5,0.516406138524943
2021-12-02,SO,2,1.32845231545086
2021-12-02,SZ,6,1.00377302008237
2021-12-02,TG,5,1.69455371917342
2021-12-02,TI,7,5.38779348000993
2021-12-02,UR,6,0.189630205278979
2021-12-02,VD,1,7.71676969255672
2021-12-02,VS,1,2.38699833577313
2021-12-02,ZG,6,0.282744971410439
2021-12-02,ZH,4,7.64580316046974
2022-12-02,AG,3,2.77835846936773
2022-12-02,AI,5,0.0241281744831283
2022-12-02,AR,5,0.384401755102851
2022-12-02,BE,2,5.07544926056645
2022-12-02,BL,3,1.29194089797904
2022-12-02,BS,3,1.06838894020465
2022-12-02,FR,2,1.29674781429319
2022-12-02,GE,1,4.90358369493516
2022-12-02,GL,5,0.105317872134045
2022-12-02,GR,5,0.58324126799568
2022-12-02,JU,2,0.503118686186399
2022-12-02,LU,6,3.10696279302272
2022-12-02,NE,2,0.850183134896322
2022-12-02,NW,6,0.141570048986726
2022-12-02,OW,6,0.231415328820273
2022-12-02,SG,5,3.72498694662784
2022-12-02,SH,5,0.546136181673977
2022-12-02,SO,2,1.46607814764605
2022-12-02,SZ,6,1.25658509843333
2022-12-02,TG,5,1.9567665985865
2022-12-02,TI,7,5.35905653989736
2022-12-02,UR,6,0.185149101948398
2022-12-02,VD,1,7.99027246177324
2022-12-02,VS,1,2.88978298533093
2022-12-02,ZG,6,0.788181550685514
2022-12-02,ZH,4,9.2353612960734
2020-02-02,AG,3,1.26714386703444
2020-02-02,AI,5,0.0151824151120019
2020-02-02,AR,5,0.101782879582689
2020-02-02,BE,2,1.48824322058271
2020-02-02,BL,3,0.532009525941443
2020-02-02,BS,3,0.28890957235687
2020-02-02,FR,2,0.492406801147098
2020-02-02,GE,1,1.30938599027745
2020-02-02,GL,5,0.0272903617936627
2020-02-02,GR,5,0.281167206373394
2020-02-02,JU,2,0.135915314031418
2020-02-02,LU,6,1.06347746611812
2020-02-02,NE,2,0.288609213512638
2020-02-02,NW,6,0.0651833516285286
2020-02-02,OW,6,0.025956956494298
2020-02-02,SG,5,1.55418706357434
2020-02-02,SH,5,0.16845627736807
2020-02-02,SO,2,0.428282733317331
2020-02-02,SZ,6,0.417527772042221
2020-02-02,TG,5,0.760692255002842
2020-02-02,TI,7,1.05301033241865
2020-02-02,UR,6,0.0830823108115122
2020-02-02,VD,1,1.83691323808188
2020-02-02,VS,1,0.952587878683238
2020-02-02,ZG,6,0.120714885220805
2020-02-02,ZH,4,3.36860080048882
2021-02-02,AG,3,2.40322632860886
2021-02-02,AI,5,0.0287259752525381
2021-02-02,AR,5,0.2193860941695
2021-02-02,BE,2,3.27267785538475
2021-02-02,BL,3,1.32545851706213
2021-02-02,BS,3,0.783455696015108
2021-02-02,FR,2,1.05640943902613
2021-02-02,GE,1,4.5538559600458
2021-02-02,GL,5,0.0593187179241866
2021-02-02,GR,5,0.44841225831094
2021-02-02,JU,2,0.345617087186736
2021-02-02,LU,6,2.02316000083913
2021-02-02,NE,2,1.08389951791309
2021-02-02,NW,6,0.0914739531492756
2021-02-02,OW,6,0.0644071961796767
2021-02-02,SG,5,2.47922064061905
2021-02-02,SH,5,0.370305252735383
2021-02-02,SO,2,1.03303783988467
2021-02-02,SZ,6,0.790772782070505
2021-02-02,TG,5,1.36613423173026
2021-02-02,TI,7,4.14633988840991
2021-02-02,UR,6,0.166780611795095
2021-02-02,VD,1,6.82858391922529
2021-02-02,VS,1,2.1401699381782
2021-02-02,ZG,6,0.258174286504908
2021-02-02,ZH,4,6.34698181282556
2022-02-02,AG,3,1.75929925960527
2022-02-02,AI,5,0.014537446381296
2022-02-02,AR,5,0.274087039614947
2022-02-02,BE,2,3.14804499071603
2022-02-02,BL,3,0.94559190638569
2022-02-02,BS,3,0.742858301775716
2022-02-02,FR,2,1.00076355760789
2022-02-02,GE,1,3.93033919477287
2022-02-02,GL,5,0.041548204244343
2022-02-02,GR,5,0.381067654451224
2022-02-02,JU,2,0.339279006490637
2022-02-02,LU,6,1.85653524669723
2022-02-02,NE,2,0.778156535806297
2022-02-02,NW,6,0.0853919802551693
2022-02-02,OW,6,0.0533103662330995
2022-02-02,SG,5,2.33982280872353
2022-02-02,SH,5,0.401327974560836
2022-02-02,SO,2,1.06578870197035
2022-02-02,SZ,6,0.771224003056032
2022-02-02,TG,5,1.28156226636404
2022-02-02,TI,7,4.17651479159421
2022-02-02,UR,6,0.116736207440615
2022-02-02,VD,1,6.52807235015645
2022-02-02,VS,1,2.00348708394509
2022-02-02,ZG,6,0.239225050372469
2022-02-02,ZH,4,6.05497975833973
2020-01-02,AG,3,1.81340340338369
2020-01-02,AI,5,0.0395083486777086
2020-01-02,AR,5,0.216268549503349
2020-01-02,BE,2,1.7673028242186
2020-01-02,BL,3,1.45061886981843
2020-01-02,BS,3,0.856982131315579
2020-01-02,FR,2,0.72636049506296
2020-01-02,GE,1,3.29440002629687
2020-01-02,GL,5,0.0522330687357274
2020-01-02,GR,5,0.632893287002153
2020-01-02,JU,2,0.176574581409518
2020-01-02,LU,6,1.56258418834212
2020-01-02,NE,2,0.510335130490861
2020-01-02,NW,6,0.0945793581489706
2020-01-02,OW,6,0.0562156625373539
2020-01-02,SG,5,2.83095729450569
2020-01-02,SH,5,0.302009447268572
2020-01-02,SO,2,0.607161501740493
2020-01-02,SZ,6,0.844457128350857
2020-01-02,TG,5,0.922129455546885
2020-01-02,TI,7,4.13407804208577
2020-01-02,UR,6,0.180106049541579
2020-01-02,VD,1,2.07725552937038
2020-01-02,VS,1,2.06887602669907
2020-01-02,ZG,6,0.12373296294245
2020-01-02,ZH,4,4.49619841841528
2021-01-02,AG,3,0.947866723238557
2021-01-02,AI,5,0.0203147528075886
2021-01-02,AR,5,0.119257733644025
2021-01-02,BE,2,0.883873842126935
2021-01-02,BL,3,0.643382742023821
2021-01-02,BS,3,0.424051472154442
2021-01-02,FR,2,0.492587329735353
2021-01-02,GE,1,1.67008641723383
2021-01-02,GL,5,0.0357564085387328
2021-01-02,GR,5,0.294530237925675
2021-01-02,JU,2,0.0913298435603869
2021-01-02,LU,6,1.01695473984211
2021-01-02,NE,2,0.346885878132387
2021-01-02,NW,6,0.0479477664770058
2021-01-02,OW,6,0.032548795379527
2021-01-02,SG,5,1.58559825472636
2021-01-02,SH,5,0.177534789865918
2021-01-02,SO,2,0.36046389926157
2021-01-02,SZ,6,0.502426725198447
2021-01-02,TG,5,0.46336284495386
2021-01-02,TI,7,1.3580856328704
2021-01-02,UR,6,0.0810902307064115
2021-01-02,VD,1,1.3632109217274
2021-01-02,VS,1,1.14408798419848
2021-01-02,ZG,6,0.121615570151359
2021-01-02,ZH,4,3.1010777960069
2022-01-02,AG,3,0.644144016591212
2022-01-02,AI,5,0.0086818195262595
2022-01-02,AR,5,0.078941509743823
2022-01-02,BE,2,1.14230815245527
2022-01-02,BL,3,0.240278460139074
2022-01-02,BS,3,0.188052831844078
2022-01-02,FR,2,0.30487401694988
2022-01-02,GE,1,0.892824300723786
2022-01-02,GL,5,0.0174975669856711
2022-01-02,GR,5,0.218382417875147
2022-01-02,JU,2,0.0875555820992191
2022-01-02,LU,6,0.686052103205633
2022-01-02,NE,2,0.179540576046049
